"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes"
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","5 Feb 17","5 Feb 17","Canberra","Parliamentary Political Party Meeting","1","276.00","276.00","05-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","6 Feb 17","8 Feb 17","Canberra","Sittings of Parliament","3","276.00","828.00","06-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","9 Feb 17","9 Feb 17","Brisbane","Human Rights","1","411.00","411.00","09-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","12 Feb 17","15 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","12-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","6 Mar 17","7 Mar 17","Canberra","Economics - Reps","2","276.00","552.00","06-Mar-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","27 Jan 17 - Perth to Melbourne","","","1,452.55","27-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","27 Jan 17 - Melbourne to Hobart","","","","27-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","30 Jan 17 - Hobart to Melbourne","","","640.54","30-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","1 Feb 17 - Melbourne to Sydney","","","842.36","01-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Feb 17 - Sydney to Adelaide","","","970.71","02-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Feb 17 - Adelaide to Perth","","","1,496.11","02-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","5 Feb 17 - Perth to Melbourne","","","1,513.55","05-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","5 Feb 17 - Melbourne to Canberra","","","","05-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Feb 17 - Canberra to Brisbane","","","799.62","09-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Feb 17 - Brisbane to Perth","","","1,913.32","10-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Perth to Canberra","","","1,685.91","12-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","16 Feb 17 - Canberra to Perth","","","1,685.91","16-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","18 Feb 17 - Perth to Darwin","","","1,466.52","18-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","21 Feb 17 - Darwin to Perth","","","1,466.52","21-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","23 Feb 17 - Perth to Sydney","","","1,945.04","23-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","24 Feb 17 - Sydney to Canberra","","","354.03","24-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","3 Mar 17 - Canberra to Melbourne","","","1,513.55","03-Mar-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","3 Mar 17 - Melbourne to Perth","","","","03-Mar-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Mar 17 - Perth to Canberra","","","1,769.77","06-Mar-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","8 Mar 17 - Canberra to Perth","","","1,769.77","08-Mar-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Perth to Sydney","","","1,513.18","19-Mar-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Sydney to Canberra","","","","19-Mar-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","27 Jan 17 - Perth","","","46.55","27-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","27 Jan 17 - Hobart","","","42.00","27-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Hobart","","","40.00","30-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Hobart","","","65.50","30-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Melbourne","","","61.84","30-Jan-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Melbourne","","","54.26","01-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Sydney","","","57.86","01-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Sydney","","","40.00","01-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Sydney","","","40.00","02-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","41.80","02-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","40.00","02-Feb-2017",""
"Madeleine King","Representative","Brand","Western Australia","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Perth","","","68.12","02-Feb-2017",""
